id,name,brand,price,avg_rating,specs,category_id
234,Điện thoại realme C100 4G 8GB/128GB,realme,8090000,4.10,"{'os': 'Android 16', 'ram': 8, 'camera': 50, 'battery': 8000, 'chipset': 'MediaTek Helio G92 Max 8 nhân', 'storage': 128, 'charging': 45, 'material': 'Khung nhựa & Mặt lưng nhựa Composite', 'screen_size': 6.8, 'front_camera': 8, 'refresh_rate': 120}",3
229,Điện thoại Motorola Edge 70 Fusion 8GB/128GB,Motorola,8440000,4.70,"{'os': 'Android 16', 'ram': 8, 'camera': 50, 'battery': 7000, 'chipset': 'Snapdragon 7s Gen 4 8 nhân', 'storage': 128, 'charging': 68, 'material': 'Khung nhựa & Mặt lưng vải', 'screen_size': 6.78, 'front_camera': 32, 'refresh_rate': 144}",3
319,Điện thoại vivo Y31d 6GB/128GB,vivo,8540000,4.60,"{'os': 'Android 16', 'ram': 6, 'camera': 50, 'battery': 7200, 'chipset': 'Snapdragon 6s Gen 2 4G 8 nhân', 'storage': 128, 'charging': 44, 'material': 'Khung & Mặt lưng Polymer', 'screen_size': 6.75, 'front_camera': 8, 'refresh_rate': 120}",3
254,Điện thoại Xiaomi Redmi Note 15 Pro 5G 8GB/256GB,Xiaomi,8590000,4.80,"{'os': 'Xiaomi HyperOS 2.2', 'ram': 8, 'camera': 200, 'battery': 6580, 'chipset': 'MediaTek Dimensity 7400-Ultra 8 nhân', 'storage': 256, 'charging': 45, 'material': 'Khung & Mặt lưng nhựa Polycarbonate', 'screen_size': 6.83, 'front_camera': 20, 'refresh_rate': 120}",3
250,Điện thoại HONOR 400 Lite 12GB/256GB,HONOR,8680000,3.60,"{'os': 'Android 15', 'ram': 12, 'camera': 108, 'battery': 5230, 'chipset': 'MediaTek Dimensity 7025-Ultra 5G 8 nhân', 'storage': 256, 'charging': 35, 'material': 'Khung kim loại & Mặt lưng nhựa', 'screen_size': 6.7, 'front_camera': 16, 'refresh_rate': 120}",3
183,Điện thoại realme 16T 5G 8GB/128GB,realme,8790000,4.00,"{'os': 'Android 16', 'ram': 8, 'camera': 50, 'battery': 8000, 'chipset': 'MediaTek Dimensity 6300 5G 8 nhân', 'storage': 128, 'charging': 45, 'material': 'Khung nhựa & Mặt lưng nhựa Composite', 'screen_size': 6.8, 'front_camera': 16, 'refresh_rate': 144}",3
245,Điện thoại Motorola Edge 70 8GB/256GB,Motorola,9240000,4.90,"{'os': 'Android 16', 'ram': 8, 'camera': 50, 'battery': 5000, 'chipset': 'Snapdragon 7 Gen 4 8 nhân', 'storage': 256, 'charging': 68, 'material': 'Khung hợp kim nhôm chuẩn hàng không & Mặt lưng Silicon Nylon', 'screen_size': 6.67, 'front_camera': 50, 'refresh_rate': 120}",3
193,Điện thoại Samsung Galaxy A37 5G 6GB/128GB,Samsung,9300000,3.60,"{'os': 'Android 16', 'ram': 6, 'camera': 50, 'battery': 5000, 'chipset': 'Exynos 1480 8 nhân', 'storage': 128, 'charging': 45, 'material': 'Khung nhựa & Mặt lưng kính cường lực Gorilla Glass Victus+', 'screen_size': 6.7, 'front_camera': 12, 'refresh_rate': 120}",3
303,Điện thoại OPPO A6 Pro 8GB/256GB,OPPO,9340000,4.60,"{'os': 'Android 15', 'ram': 8, 'camera': 50, 'battery': 7000, 'chipset': 'MediaTek Helio G100 8 nhân', 'storage': 256, 'charging': 80, 'material': 'Khung nhựa & Mặt lưng thuỷ tinh hữu cơ', 'screen_size': 6.57, 'front_camera': 16, 'refresh_rate': 120}",3
312,Điện thoại vivo V50 Lite 5G 8GB/256GB,vivo,9660000,3.80,"{'os': 'Android 15', 'ram': 8, 'camera': 50, 'battery': 6500, 'chipset': 'MediaTek Dimensity 6300 5G 8 nhân', 'storage': 256, 'charging': 90, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 6.77, 'front_camera': 32, 'refresh_rate': 120}",3
184,Điện thoại Honor 600 Lite 8GB/256GB,Honor,9940000,4.90,"{'os': 'MagicOS 10 (Android 16)', 'ram': 8, 'camera': 108, 'battery': 6520, 'chipset': 'MediaTek Dimensity 7100 Elite 8 nhân', 'storage': 256, 'charging': 45, 'material': 'Khung kim loại & Mặt lưng nhựa', 'screen_size': 6.6, 'front_camera': 16, 'refresh_rate': 120}",3
227,Điện thoại HONOR X9d 5G 12GB/256GB,HONOR,10840000,3.90,"{'os': 'Android 15', 'ram': 12, 'camera': 108, 'battery': 8300, 'chipset': 'Snapdragon 6 Gen 4 8 nhân', 'storage': 256, 'charging': 66, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 6.79, 'front_camera': 16, 'refresh_rate': 120}",3
308,Điện thoại Xiaomi Redmi Note 15 Pro+ 5G 12GB/256GB,Xiaomi,10890000,3.70,"{'os': 'Xiaomi HyperOS 2.2', 'ram': 12, 'camera': 200, 'battery': 6500, 'chipset': 'Snapdragon 7s Gen 4 8 nhân', 'storage': 256, 'charging': 100, 'material': 'Khung nhựa Polycarbonate & Mặt lưng da nhân tạo, sợi thủy tinh', 'screen_size': 6.83, 'front_camera': 32, 'refresh_rate': 120}",3
243,Điện thoại realme 16 5G 8GB/256GB,realme,11240000,4.90,"{'os': 'Android 16', 'ram': 8, 'camera': 50, 'battery': 7000, 'chipset': 'MediaTek Dimensity 6400 Turbo 8 nhân', 'storage': 256, 'charging': 60, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 6.57, 'front_camera': 50, 'refresh_rate': 120}",3
256,Điện thoại HONOR 400 5G 12GB/256GB Đen,HONOR,11600000,4.90,"{'os': 'Android 15', 'ram': 12, 'camera': 200, 'battery': 6000, 'chipset': 'Snapdragon 7 Gen 3 8 nhân', 'storage': 256, 'charging': 80, 'material': 'Khung kim loại & Mặt lưng kính', 'screen_size': 6.55, 'front_camera': 50, 'refresh_rate': 120}",3
192,Điện thoại Nothing Phone (4a) 5G 8GB/128GB,Nothing,11640000,4.10,"{'os': 'Nothing OS 4.1 (Android 16)', 'ram': 8, 'camera': 50, 'battery': 5080, 'chipset': 'Snapdragon 7s Gen 4 8 nhân', 'storage': 128, 'charging': 50, 'material': 'Khung nhựa & Mặt lưng kính', 'screen_size': 6.78, 'front_camera': 32, 'refresh_rate': 120}",3
301,Điện thoại OPPO Reno15 F 5G 8GB/256GB,OPPO,11840000,3.90,"{'os': 'ColorOS 16 (Android 16)', 'ram': 8, 'camera': 50, 'battery': 7000, 'chipset': 'Snapdragon 6 Gen 1 5G 8 nhân', 'storage': 256, 'charging': 80, 'material': 'Khung nhựa & Mặt lưng thủy tinh hữu cơ', 'screen_size': 6.57, 'front_camera': 50, 'refresh_rate': 120}",3
304,Điện thoại realme 15 Pro 5G 12GB/256GB,realme,12740000,4.90,"{'os': 'Android 15', 'ram': 12, 'camera': 50, 'battery': 7000, 'chipset': 'Snapdragon 7 Gen 4 8 nhân', 'storage': 256, 'charging': 80, 'material': 'Khung & Mặt lưng nhựa', 'screen_size': 6.8, 'front_camera': 50, 'refresh_rate': 144}",3
298,Điện thoại Vivo V70 FE 5G 8GB/256GB,Vivo,13040000,4.80,"{'os': 'OriginOS 6', 'ram': 8, 'camera': 200, 'battery': 7000, 'chipset': 'MediaTek Dimensity 7360-Turbo 8 nhân', 'storage': 256, 'charging': 90, 'material': 'Khung nhôm & Mặt lưng Polymer', 'screen_size': 6.83, 'front_camera': 32, 'refresh_rate': 120}",3
307,Điện thoại Motorola Razr 60 5G 8GB/256GB,Motorola,14040000,3.80,"{'os': 'Android 15', 'ram': 8, 'camera': 50, 'battery': 4500, 'chipset': 'Mediatek Dimensity 7400X 8 nhân', 'storage': 256, 'charging': 33, 'material': 'Khung nhôm & Mặt lưng PU, sợi thủy tinh gia cường (Xanh) | PMMA sợi tự nhiên (Trắng)', 'screen_size': 6.9, 'front_camera': 32, 'refresh_rate': 120}",3
300,Điện thoại realme P4 Power 5G 12GB/256GB,realme,14490000,3.50,"{'os': 'Android 16', 'ram': 12, 'camera': 50, 'battery': 10001, 'chipset': 'MediaTek Dimensity 7400-Ultra 8 nhân', 'storage': 256, 'charging': 80, 'material': 'Khung nhựa & Mặt lưng nhựa Composite', 'screen_size': 6.8, 'front_camera': 16, 'refresh_rate': 144}",3
187,Điện thoại OPPO Reno16F 5G 8GB/128GB,OPPO,14640000,3.60,"{'os': 'ColorOS 16 (Android 16)', 'ram': 8, 'camera': 50, 'battery': 7000, 'chipset': 'MediaTek Dimensity 7300 Energy 5G 8 nhân', 'storage': 128, 'charging': 80, 'material': 'Khung nhựa & Mặt lưng thuỷ tinh hữu cơ', 'screen_size': 6.57, 'front_camera': 50, 'refresh_rate': 120}",3
297,Điện thoại Xiaomi 17T 5G 12GB/256GB,Xiaomi,15590000,3.90,"{'os': 'Xiaomi HyperOS 3', 'ram': 12, 'camera': 50, 'battery': 6500, 'chipset': 'MediaTek Dimensity 8500-Ultra 8 nhân', 'storage': 256, 'charging': 67, 'material': 'Khung nhựa & Mặt lưng sợi thủy tinh', 'screen_size': 6.59, 'front_camera': 32, 'refresh_rate': 120}",3
225,Điện thoại Xiaomi 17T 5G 12GB/256GB,Xiaomi,15590000,3.80,"{'os': 'Xiaomi HyperOS 3', 'ram': 12, 'camera': 50, 'battery': 6500, 'chipset': 'MediaTek Dimensity 8500-Ultra 8 nhân', 'storage': 256, 'charging': 67, 'material': 'Khung nhựa & Mặt lưng sợi thủy tinh', 'screen_size': 6.59, 'front_camera': 32, 'refresh_rate': 120}",3
186,Điện thoại Samsung Galaxy S26 FE 5G 8GB/128GB,Samsung,15840000,4.70,"{'os': 'One UI 9.0 (Android 17)', 'ram': 8, 'camera': 50, 'battery': 4900, 'chipset': 'Exynos 2500 10 nhân', 'storage': 128, 'charging': 45, 'material': 'Khung nhôm & Mặt lưng kính cường lực Gorilla Glass Victus+', 'screen_size': 6.7, 'front_camera': 12, 'refresh_rate': 120}",3
248,Điện thoại Samsung Galaxy S25 5G 12GB/256GB,Samsung,16790000,4.70,"{'os': 'Android 15', 'ram': 12, 'camera': 50, 'battery': 4000, 'chipset': 'Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân', 'storage': 256, 'charging': 25, 'material': 'Khung nhôm & Mặt lưng kính cường lực', 'screen_size': 6.2, 'front_camera': 12, 'refresh_rate': 120}",3
247,Điện thoại iPhone 16e 128GB,iPhone,16990000,4.40,"{'os': 'iOS 18', 'ram': 8, 'camera': 48, 'battery': 4500, 'chipset': 'Apple A18 6 nhân', 'storage': 128, 'charging': 20, 'material': 'Khung nhôm & Mặt lưng kính cường lực', 'screen_size': 6.1, 'front_camera': 12, 'refresh_rate': 60}",3
299,Điện thoại OPPO Reno16 5G 8GB/256GB,OPPO,17840000,4.10,"{'os': 'ColorOS 16 (Android 16)', 'ram': 8, 'camera': 50, 'battery': 6700, 'chipset': 'Snapdragon 7 Gen 4 8 nhân', 'storage': 256, 'charging': 80, 'material': 'Hãng không công bố', 'screen_size': 6.32, 'front_camera': 50, 'refresh_rate': 120}",3
310,Điện thoại Xiaomi 15T Pro 5G 12GB/512GB,Xiaomi,17990000,5.00,"{'os': 'Android 15', 'ram': 12, 'camera': 50, 'battery': 5500, 'chipset': 'MediaTek Dimensity 9400+ 8 nhân', 'storage': 512, 'charging': 90, 'material': 'Khung hợp kim nhôm & Mặt lưng sợi thuỷ tinh', 'screen_size': 6.83, 'front_camera': 32, 'refresh_rate': 144}",3
233,Điện thoại OPPO Reno16 5G 8GB/256GB,OPPO,18340000,4.90,"{'os': 'ColorOS 16 (Android 16)', 'ram': 8, 'camera': 50, 'battery': 6700, 'chipset': 'Snapdragon 7 Gen 4 8 nhân', 'storage': 256, 'charging': 80, 'material': 'Hãng không công bố', 'screen_size': 6.32, 'front_camera': 50, 'refresh_rate': 120}",3
232,Điện thoại Samsung Galaxy S26 5G 12GB/256GB,Samsung,20000000,3.80,"{'os': 'Android 16', 'ram': 12, 'camera': 50, 'battery': 4300, 'chipset': 'Exynos 2600', 'storage': 256, 'charging': 25, 'material': 'Khung Armor Aluminum & Mặt lưng kính cường lực Gorilla Victus 2', 'screen_size': 6.3, 'front_camera': 12, 'refresh_rate': 120}",3
230,Điện thoại iPhone 15 128GB,iPhone,21990000,3.70,"{'os': 'iOS 17', 'ram': 6, 'camera': 48, 'battery': 3349, 'chipset': 'Apple A16 Bionic', 'storage': 128, 'charging': 20, 'material': 'Khung nhôm & Mặt lưng kính cường lực', 'screen_size': 6.1, 'front_camera': 12, 'refresh_rate': 60}",3
238,Điện thoại iPhone 17e 256GB,iPhone,21990000,5.00,"{'os': 'iOS 26', 'camera': 48, 'battery': 4000, 'chipset': 'Apple A19 6 nhân', 'storage': 256, 'charging': 20, 'material': 'Khung nhôm & Mặt lưng kính cường lực', 'screen_size': 6.1, 'front_camera': 12}",3
246,Điện thoại iPhone 16 128GB,iPhone,24990000,4.90,"{'os': 'iOS 18', 'ram': 8, 'camera': 48, 'battery': 4500, 'chipset': 'Apple A18 6 nhân', 'storage': 128, 'charging': 20, 'material': 'Khung nhôm & Mặt lưng kính cường lực', 'screen_size': 6.1, 'front_camera': 12, 'refresh_rate': 60}",3
190,Điện thoại iPhone 16 Plus 128GB,iPhone,25490000,4.70,"{'os': 'iOS 18', 'ram': 8, 'camera': 48, 'battery': 4500, 'chipset': 'Apple A18 6 nhân', 'storage': 128, 'charging': 20, 'material': 'Khung nhôm & Mặt lưng kính cường lực', 'screen_size': 6.7, 'front_camera': 12, 'refresh_rate': 60}",3
241,Điện thoại OPPO Reno16 Pro 5G 12GB/256GB,OPPO,25840000,4.30,"{'os': 'ColorOS 16 (Android 16)', 'ram': 12, 'camera': 200, 'battery': 6700, 'chipset': 'MediaTek Dimensity 8550 Super 5G 8 nhân', 'storage': 256, 'charging': 80, 'material': 'Khung hợp kim nhôm & Mặt lưng kính Panda', 'screen_size': 6.32, 'front_camera': 50, 'refresh_rate': 144}",3
185,Điện thoại iPhone 17 256GB,iPhone,28990000,3.70,"{'os': 'iOS 26', 'camera': 48, 'battery': 5000, 'chipset': 'Apple A19 6 nhân', 'storage': 256, 'charging': 40, 'material': 'Khung nhôm & Mặt lưng kính cường lực', 'screen_size': 6.3, 'front_camera': 18, 'refresh_rate': 120}",3
242,Điện thoại vivo X300 Pro 5G 16GB/512GB,vivo,34040000,4.70,"{'os': 'Android 16', 'ram': 16, 'camera': 50, 'battery': 6510, 'chipset': 'MediaTek Dimensity 9500 8 nhân', 'storage': 512, 'charging': 90, 'material': 'Khung kim loại & Mặt lưng kính', 'screen_size': 6.78, 'front_camera': 50, 'refresh_rate': 120}",3
244,Điện thoại HONOR Magic V5 5G 16GB/512GB,HONOR,34840000,4.10,"{'os': 'Android 15', 'ram': 16, 'camera': 50, 'battery': 5820, 'chipset': 'Qualcomm Snapdragon 8 Elite 8 nhân', 'storage': 512, 'charging': 66, 'material': 'Khung & Mặt lưng kim loại', 'screen_size': 7.95, 'front_camera': 20, 'refresh_rate': 120}",3
188,Điện thoại iPhone 17 Pro 256GB,iPhone,34990000,4.80,"{'os': 'iOS 26', 'camera': 48, 'battery': 4500, 'chipset': 'Apple A19 Pro 6 nhân', 'storage': 256, 'charging': 40, 'material': 'Khung nhôm nguyên khối & Mặt lưng kính cường lực', 'screen_size': 6.3, 'front_camera': 18, 'refresh_rate': 120}",3
231,Điện thoại iPhone Air 256GB,iPhone,34990000,3.60,"{'os': 'iOS 26', 'camera': 48, 'battery': 4000, 'chipset': 'Apple A19 Pro 6 nhân', 'storage': 256, 'charging': 20, 'material': 'Khung Titan & Mặt lưng kính cường lực', 'screen_size': 6.5, 'front_camera': 18, 'refresh_rate': 120}",3
182,Điện thoại iPhone 17 Pro Max 256GB,iPhone,37490000,3.70,"{'os': 'iOS 26', 'camera': 48, 'battery': 5000, 'chipset': 'Apple A19 Pro 6 nhân', 'storage': 256, 'charging': 40, 'material': 'Khung nhôm nguyên khối & Mặt lưng kính cường lực', 'screen_size': 6.9, 'front_camera': 18, 'refresh_rate': 120}",3
189,Điện thoại Samsung Galaxy Z Fold8 Ultra 12GB/256GB,Samsung,46290000,4.00,"{'os': 'Android 17', 'ram': 12, 'camera': 200, 'battery': 5000, 'chipset': 'Snapdragon 8 Elite Gen 5 for Galaxy (3nm)', 'storage': 256, 'charging': 45, 'material': 'Khung nhôm & Mặt lưng kính cường lực', 'screen_size': 8.0, 'front_camera': 10, 'refresh_rate': 120}",3
191,Điện thoại Vivo X300 Ultra 16GB/512GB,Vivo,49840000,4.70,"{'os': 'OriginOS 6', 'ram': 16, 'camera': 200, 'battery': 6600, 'chipset': 'Qualcomm Snapdragon 8 Elite Gen 5 8 nhân', 'storage': 512, 'charging': 100, 'material': 'Khung kim loại & Mặt lưng kính (Xanh) | Sợi thủy tinh (Đen)', 'screen_size': 6.82, 'front_camera': 50, 'refresh_rate': 144}",3
